group,fips_code,clinton_votes,sanders_votes,clinton_margin,clinton_percent
Wisconsin,55041,609,647,-38,-0.030254777070063694
Wisconsin,55043,3036,4484,-1448,-0.1925531914893617
Wisconsin,55045,2766,4359,-1593,-0.22357894736842104
Wisconsin,55047,869,1148,-279,-0.1383242439266237
Wisconsin,55049,2161,3198,-1037,-0.19350625116626236
Wisconsin,55051,437,543,-106,-0.10816326530612246
Wisconsin,55053,1294,1845,-551,-0.1755336094297547
Wisconsin,55055,4771,7537,-2766,-0.22473188170295744
Wisconsin,55057,1357,1843,-486,-0.151875
Wisconsin,55059,10871,14612,-3741,-0.14680375152062158
Wisconsin,55061,1495,1662,-167,-0.05289832119100412
Wisconsin,55063,8901,15139,-6238,-0.25948419301164727
Wisconsin,55065,1167,1330,-163,-0.06527833400080096
Wisconsin,55067,1192,1436,-244,-0.0928462709284627
Wisconsin,55069,1732,2439,-707,-0.16950371613521936
Wisconsin,55071,4983,6447,-1464,-0.12808398950131233
Wisconsin,55073,8047,11655,-3608,-0.18312861638412345
Wisconsin,55075,2577,2692,-115,-0.021825773391535394
Wisconsin,55077,994,1320,-326,-0.14088159031979255
Wisconsin,55078,204,355,-151,-0.2701252236135957
Wisconsin,55079,100932,93714,7218,0.03708270398569711
Wisconsin,55081,2270,3533,-1263,-0.21764604514906083
Wisconsin,55083,2418,2577,-159,-0.03183183183183183
Wisconsin,55085,2493,3809,-1316,-0.20882259600126943
Wisconsin,55087,11202,16985,-5783,-0.2051655018270834
Wisconsin,55089,6572,6871,-299,-0.02224205906419698
Wisconsin,55091,435,560,-125,-0.12562814070351758
Wisconsin,55093,2340,3199,-859,-0.1550821447914786
Wisconsin,55095,2174,2473,-299,-0.06434258661502044
Wisconsin,55097,5036,9348,-4312,-0.29977753058954393
Wisconsin,55099,854,1393,-539,-0.2398753894080997
Wisconsin,55101,14086,14651,-565,-0.019661064133347252
Wisconsin,55103,1276,1784,-508,-0.16601307189542483
Wisconsin,55105,11248,17337,-6089,-0.21301381843624279
Wisconsin,55107,817,1093,-276,-0.14450261780104712
Wisconsin,55109,4891,5671,-780,-0.07384964968755918
Wisconsin,55111,4526,7195,-2669,-0.22771094616500298
Wisconsin,55113,975,1652,-677,-0.2577084126379901
Wisconsin,55115,2124,2976,-852,-0.16705882352941176
Wisconsin,55117,7175,8537,-1362,-0.08668533604887983
Wisconsin,55119,850,1278,-428,-0.20112781954887218
Wisconsin,55121,1988,2429,-441,-0.09984152139461172
Wisconsin,55123,1934,3476,-1542,-0.2850277264325323
Wisconsin,55125,1412,2140,-728,-0.20495495495495494
Wisconsin,55127,5174,8405,-3231,-0.23794093821341777
Wisconsin,55129,1059,1417,-358,-0.14458804523424879
Wisconsin,55131,6381,7676,-1295,-0.09212491996869887
Wisconsin,55133,24784,26339,-1555,-0.030416837822506503
Wisconsin,55135,2582,3883,-1301,-0.20123743232791957
Wisconsin,55137,1181,1502,-321,-0.11964219157659337
Wisconsin,55139,11193,17818,-6625,-0.22836165592361518
Wisconsin,55141,4424,6747,-2323,-0.20794915405961867
Wyoming,56001,8,25,-17,-0.5151515151515151
Wyoming,56003,2,2,0,0.0
Wyoming,56005,6,12,-6,-0.3333333333333333
Wyoming,56007,4,3,1,0.14285714285714285
Wyoming,56009,2,3,-1,-0.2
Wyoming,56011,1,1,0,0.0
Wyoming,56013,10,10,0,0.0
Wyoming,56015,3,2,1,0.2
Wyoming,56017,1,1,0,0.0
Wyoming,56019,1,1,0,0.0
Wyoming,56021,26,25,1,0.0196078431372549
Wyoming,56023,3,3,0,0.0
Wyoming,56025,20,18,2,0.05263157894736842
Wyoming,56027,0,2,-2,-1.0
Wyoming,56029,5,8,-3,-0.23076923076923078
Wyoming,56031,1,2,-1,-0.3333333333333333
Wyoming,56033,7,7,0,0.0
Wyoming,56035,1,3,-2,-0.5
Wyoming,56037,10,12,-2,-0.09090909090909091
Wyoming,56039,6,9,-3,-0.2
Wyoming,56041,4,5,-1,-0.1111111111111111
Wyoming,56043,2,1,1,0.3333333333333333
Wyoming,56045,1,1,0,0.0
